t_s,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,L_tau_ref_mean,R_tau_ref_mean,L_tau_pfimu_mean,R_tau_pfimu_mean
141.9197,-27.6682,-24.8666,70.1294,-168.7012,1.152921522571354,-3.174807792314787,1.1917986154556275,-3.287216544151306
141.9297,-26.8662,-26.6409,71.4111,-180.1147,1.1413565744324585,-2.9299466287832527,1.1841861486434937,-2.9843193769454954
141.9397,-26.8662,-28.5471,71.4111,-189.7583,1.192699682057878,-2.7125419083424775,1.2390038967132568,-2.825069308280945
141.9525,-26.0477,-28.5471,75.0732,-189.7583,1.173885379523196,-2.87812498258268,1.2287304520606994,-3.0190457344055175
141.9625,-25.2127,-30.618,80.4443,-212.1582,1.159613012088076,-2.684023210183561,1.2146881699562073,-2.873292350769043
141.9725,-25.2127,-32.9691,80.4443,-237.854,1.2530264789691192,-2.9291636373354186,1.303725826740265,-3.0563268423080445
141.9825,-24.2954,-40.3244,87.2192,-234.0088,1.2369181999229883,-3.193392637364051,1.2914445996284485,-3.2494543313980104
141.9925,-24.2954,-40.3244,87.2192,-234.0088,1.340336429437906,-3.8736963319698554,1.3934883236885072,-3.92567834854126
142.0025,-24.2954,-42.5931,87.2192,-219.6655,1.4258663602042554,-3.456262582265942,1.4803812026977539,-3.5366448640823362
142.0125,-17.8739,-42.5931,127.1362,-219.6655,0.942832024170859,-3.701545330292138,0.9558721840381622,-3.7347305536270143
142.0225,-16.6269,-44.664,130.249,-199.0356,1.416733422495827,-3.262311563246493,1.3597200989723206,-3.3458922147750854
142.0325,-15.358,-46.5427,132.2632,-180.2368,1.7776238495102696,-2.892371221162912,1.6807187438011169,-2.9876872062683106
142.0425,-15.358,-46.5427,132.2632,-180.2368,2.1054183789068874,-3.026038082791282,2.039018762111664,-3.085465931892395
142.0549,-15.358,-48.2401,132.2632,-162.4756,2.2840585742242956,-2.6682018201825595,2.2501197338104246,-2.754796266555786
142.0649,-14.0781,-48.2401,131.1035,-162.4756,2.159267906466805,-2.7853821942395403,2.105281949043274,-2.8238537073135377
142.0749,-10.502,-49.7232,120.5444,-140.2588,1.7464744137508585,-2.5210406381984196,1.701804804801941,-2.5661904573440553
142.0849,-10.502,-51.9589,120.5444,-92.4683,1.8973643573170136,-2.1128585707566785,1.8505407452583313,-2.219161605834961
142.0949,-8.1784,-52.7005,113.3423,-67.3828,1.6977276620929789,-1.9563769448554509,1.643192434310913,-2.0966331362724304
142.1049,-7.1402,-52.7005,101.5625,-67.3828,1.7637965695139113,-1.8602159601298354,1.7044976592063903,-1.99299054145813
142.1149,-7.1402,-53.2004,101.5625,-44.2505,1.8169001857641838,-1.7018586033835916,1.7718676924705505,-1.829190444946289
142.1249,-6.2723,-53.1564,81.9092,38.8184,1.8472171775611936,-0.9018586033835915,1.8135494589805603,-1.029190480709076
142.1349,-4.9704,-52.5687,69.8853,64.6362,1.709640911792397,-0.1018586033835915,1.6860166311264038,-0.22919045984745026
142.1449,-4.2014,-51.7392,81.3599,88.9893,1.5027871404013526,0.6587232711841056,1.5012761235237122,0.5708095401525497
142.1573,-3.4763,-51.7392,74.4629,88.9893,1.4917348546359448,1.1927171382106718,1.4998398542404174,1.3128870725631714
142.1673,-2.883,-51.7392,63.5986,88.9893,1.5033485185949929,1.4195103279269277,1.520577645301819,1.545027208328247
142.1773,-2.3831,-50.6625,58.8989,113.4033,1.4577172859907181,1.4289566226495898,1.4766358971595763,1.532190489768982
142.1873,-1.9657,-49.3881,50.9644,130.5542,1.4365345237913847,1.5443594428507983,1.4558024883270264,1.640595054626465
142.1973,-1.5097,-47.9709,45.8984,144.3481,1.369359224296487,1.7178436461642126,1.3895427942276002,1.7998188853263855
142.2073,-1.0593,-44.7299,45.9595,171.6919,1.2634598649960531,1.870560212440489,1.2848201751708985,1.8871507406234742
142.2173,-0.6363,-43.0545,43.2129,170.0439,1.1980022615569124,2.2442666023129663,1.2190302968025208,2.287272334098816
142.2273,-0.6363,-41.5714,43.2129,139.2212,1.171367048784841,2.422710313877504,1.1942903518676757,2.5112913846969604
142.2373,-0.6363,-40.3244,43.2129,125.2441,1.1492281924980068,2.3941434890185045,1.1712658882141114,2.4883820533752443
142.2473,0.3689,-40.3244,25.9399,125.2441,1.1171594943233258,2.398644223593675,1.134641522169113,2.4912457704544066
142.2598,0.3689,-37.6273,25.9399,144.3481,1.064039015431782,2.1606616865062866,1.0716101825237274,2.251989650726318
142.2698,0.3525,-36.1661,-21.1792,144.7754,0.26403901543178204,2.191581377519513,0.2716101802885532,2.2764305591583254
142.2798,-0.087,-34.8532,-49.8047,131.4087,-0.5359609845682181,2.2603178913000854,-0.528389823436737,2.339541268348694
142.2898,-0.7846,-33.3755,-74.8291,153.6865,-1.1549603017351273,2.15957425424745,-1.153890347480774,2.2309853434562683
142.2998,-1.7459,-31.9089,-101.0132,142.0288,-1.113056062611576,2.2874670591051935,-1.133926224708557,2.3635695695877077
142.3098,-4.5694,-31.9089,-167.7856,142.0288,-1.5877108113740284,2.39674102022267,-1.6440494894981383,2.4773512363433836
142.3198,-4.5694,-31.9089,-167.7856,142.0288,-2.3877108113740286,2.5030483100928,-2.444049525260925,2.5788979530334473
142.3298,-6.5854,-31.9089,-214.6606,142.0288,-2.934360187543141,2.5764236945178336,-3.0966570377349854,2.6540549993515015
142.3398,-8.9914,-30.5466,-248.5352,132.3242,-3.445855260896181,2.569546406625785,-3.6067681550979613,2.6371039152145386
142.3498,-11.4853,-30.5466,-250.7935,132.3242,-3.9116726228416554,2.589115281734985,-4.022937083244324,2.6636072158813477
142.3623,-16.2644,-29.3875,-225.647,108.8867,-3.794074830649456,2.5691228171216496,-3.8179351806640627,2.644585466384888
142.3723,-16.2644,-28.8437,-225.647,43.335,-4.0235393033606295,2.546690703210954,-4.063180756568909,2.634618616104126
142.3823,-16.2644,-29.0909,-225.647,-10.6201,-4.184466721834011,1.746690703210954,-4.216427135467529,1.834618604183197
142.3923,-18.5166,-27.756,-211.6089,55.7251,-3.969418216494997,1.1934005872712894,-4.003591537475586,1.2036858797073364
142.4023,-22.7957,-23.735,-193.1152,103.9429,-3.449547324748783,1.0632260606843422,-3.493075203895569,1.0726602017879485
142.4123,-22.7957,-22.7243,-193.1152,98.3887,-3.577574118166612,1.3198957710890962,-3.6238616704940796,1.3249786853790284
142.4223,-22.7957,-21.752,-193.1152,97.7173,-3.6765636608939865,1.4079706840001553,-3.716258931159973,1.4152564406394958
142.4323,-26.5915,-21.752,-190.979,97.7173,-3.1874013457565673,1.5203972607997525,-3.185018253326416,1.5384495258331299
142.4423,-28.5196,-20.7523,-190.1855,101.0132,-3.0340592382368636,1.5142385881371212,-3.0352123260498045,1.5368467926979066
142.4523,-33.9414,-18.8901,-180.1147,86.6089,-2.4294133148129093,1.5211650381727984,-2.429987668991089,1.5429080367088317
142.4648,-33.9414,-18.8901,-180.1147,86.6089,-2.7544753978305354,1.56250738662383,-2.6852458715438843,1.5843463301658631
142.4748,-35.9024,-18.1155,-194.7021,76.416,-2.7069833488626576,1.5888325578260338,-2.6049748182296755,1.6071508288383485
142.4848,-37.9679,-16.4511,-201.7822,86.853,-2.567511675609031,1.4020074706988976,-2.6393075942993165,1.4186503410339355
142.4948,-40.0662,-15.4788,-202.3926,97.5342,-2.587118320365377,1.3371235583928596,-2.6591999530792236,1.3534330129623413
142.5048,-44.3344,-13.1223,-205.1392,122.1924,-2.4626009434524656,1.1164239111681007,-2.5031930208206177,1.146471881866455
142.5149,-46.4054,-11.7599,-203.4302,133.2397,-2.7877856087101534,1.236066976546822,-2.9431243896484376,1.3030295014381408
142.5249,-48.4104,-10.3482,-187.8662,134.8267,-2.730106924720636,1.48717926282093,-2.8580780267715453,1.545628821849823
142.5349,-48.4104,-10.3482,-187.8662,134.8267,-3.048415700582056,1.9026599779342626,-3.1517316102981567,1.9620184183120728
142.5449,-50.1792,-8.9584,-166.9922,131.5918,-2.7363419661052317,1.9371960755027586,-2.8066532611846924,1.9510701298713684
142.5549,-51.7008,-7.5851,-145.874,128.2959,-2.439090917995664,1.898259197066838,-2.5151475191116335,1.8688620328903198
142.5674,-53.0081,-6.2997,-127.1973,117.4316,-2.1700612688249983,1.8618234480726277,-2.2407111048698427,1.8088615655899047
142.5774,-54.1287,-6.2997,-111.5112,117.4316,-1.9371211422271108,1.9549173961132051,-1.9941192269325256,1.9256683588027954
142.5874,-55.0846,-5.0912,-95.7031,112.5488,-1.7582912071265107,1.8308060797382801,-1.8018840909004212,1.8004831790924072
142.5974,-55.8481,-3.9047,-76.1719,111.8164,-1.6439107686311878,1.7029171029732815,-1.6772598266601562,1.684654414653778
142.6074,-56.3809,-2.7457,-53.5278,109.9854,-1.5959105384523231,1.5940303850958029,-1.6230645656585694,1.598237359523773
142.6174,-56.6886,-0.4935,-31.4941,107.8491,-1.5553587751887352,1.2939687565224076,-1.5821151852607727,1.3018737196922303
142.6274,-56.749,1.4346,-7.9956,83.1299,-1.5035992793765185,1.2237441878504058,-1.538066828250885,1.217222845554352
142.6374,-56.5567,2.2641,13.855,77.3926,-0.7035992793765184,1.1873812321634551,-0.7380668461322785,1.1582960546016694
142.6474,-55.4471,3.0826,57.6172,76.355,0.09640072062348166,1.0797378716678603,0.06193315309938043,1.0539728462696076
142.6574,-54.5243,3.0826,80.8716,76.355,0.710388052372371,1.1194752455784251,0.7459263682365418,1.1038164019584655
142.67,-54.5243,3.8022,80.8716,66.2842,1.0384970498717694,1.0968239901471457,1.0000797748565673,1.0804921686649323
142.68,-53.3597,4.8239,104.248,43.0298,1.1440061490105125,1.1068118358174766,1.0864301562309264,1.0837637662887574
142.69,-52.0029,5.2963,124.3896,45.2881,1.3336211632049535,0.9950869735555555,1.2911079168319701,0.9695521652698517
142.7,-50.5088,5.8511,137.7563,54.3823,1.578235711145954,0.8187277965653802,1.585374355316162,0.8033922553062439
142.71,-48.9432,6.351,142.1509,59.6313,1.8050404792866388,0.7051909877807045,1.870004618167877,0.6995021879673005
142.72,-48.9432,6.8619,142.1509,58.4717,2.0475647691540653,0.6590950134896352,2.1292728781700134,0.6614502549171448
142.73,-45.8615,6.8619,131.4087,58.4717,2.0636894893472566,0.699427295233251,2.152127683162689,0.7079305827617646
142.74,-43.0216,7.4551,117.3706,51.6968,2.026516721854063,0.6719903157920484,2.1187214612960816,0.6832195460796356
142.75,-41.5769,7.4551,115.2344,51.6968,1.974514159905884,0.696403705789858,2.065708577632904,0.7083987772464753
142.76,-40.1377,8.2022,113.7085,4.6997,1.9346513053998968,0.9682713229447693,2.0211470127105713,0.9851901412010193
142.7741,-37.2702,8.389,113.4033,15.2588,1.8095144446109703,0.8005532937790271,1.898721194267273,0.816281920671463
142.7841,-36.1551,8.6087,82.1533,-7.9346,1.9026561536973439,0.949593740715866,1.9784104347229003,0.9590025424957276
142.7941,-35.2487,8.6087,71.3501,-7.9346,1.7826485377284296,0.8970279656261819,1.843381416797638,0.8975141108036041
142.8041,-34.2215,7.7298,91.1255,-74.646,1.562137607298693,0.09702796562618188,1.6185699224472045,0.09751411806792021
142.8141,-33.2547,6.7795,76.6602,-103.2104,1.5895157389759755,-0.702972034373818,1.641759467124939,-0.7024858832359314
142.8241,-33.2547,6.7795,76.6602,-103.2104,1.5769322031642579,-1.502972034373818,1.620226514339447,-1.5024858832359314
142.8341,-33.2547,5.4337,76.6602,-146.0571,1.5575427877424317,-1.9878499927693087,1.597222900390625,-1.938110077381134
142.8441,-33.2547,5.4337,76.6602,-146.0571,1.5517666564555066,-2.2290305074990697,1.5892934918403625,-2.196791183948517
142.8541,-33.2547,1.0391,76.6602,-252.1362,1.5529174809138797,-2.8226484878626428,1.590346360206604,-2.6616904497146607
142.8641,-33.2547,1.0391,76.6602,-252.1362,1.5580139553014292,-3.622648487862643,1.59218887090683,-3.4616904735565184
142.8767,-32.2495,1.0391,-16.2964,-252.1362,0.7580139553014293,-4.387496020512712,0.7921888768672943,-4.200019288063049
142.8867,-32.2495,-1.7404,-16.2964,-274.1089,-0.04198604469857079,-4.544064120690548,-0.007811127044260502,-4.557549166679382
142.8967,-31.0025,-1.7404,66.2231,-274.1089,0.7580139553014293,-4.8394550615332195,0.7921888768672943,-4.990809535980224
142.9067,-30.4807,-7.4039,63.5376,-272.4609,1.1819161010313923,-4.243437432323194,1.153204882144928,-4.357399272918701
142.9167,-29.8819,-14.2923,67.627,-195.4346,1.1704540287214467,-3.8244030325108875,1.1495387077331543,-3.8137818813323974
142.9267,-29.2063,-16.2039,73.1812,-197.3877,1.1662108918945244,-3.5136090051002866,1.160370123386383,-3.579542899131775
142.9367,-28.4372,-18.2089,74.3408,-199.8291,1.1871098877527702,-3.4666885414982653,1.1929077863693238,-3.3758649587631226
142.9467,-27.6242,-22.0541,74.3408,-181.0303,1.2063832792328546,-3.270202028355888,1.220256769657135,-2.9969032526016237
142.9567,-26.7948,-23.7955,74.7681,-168.5791,1.2167338333059199,-3.210408872018083,1.2373532891273498,-2.927403378486633
142.9667,-26.7948,-23.7955,74.7681,-168.5791,1.2872548016754335,-3.2463867986494215,1.3107731580734252,-3.0122851371765136
