Time_ms,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,teensy_t_cs_u16,teensy_t_s_unwrapped,auto_eval_Lvel,auto_eval_Rvel,auto_vel_source,sync_sample_id,sync_LTx,sync_RTx,sync_Lvel,sync_Rvel,sync_ctrl_pwr_L,sync_ctrl_pwr_R,L_command_actuator,R_command_actuator,raw_LExoTorque,raw_RExoTorque,filtered_LExoTorque,filtered_RExoTorque,pd_zm_bias_L,pd_zm_bias_R,L_P,L_D,R_P,R_D,scale_runtime,torque_delay_ms_L,torque_delay_ms_R,auto_opt_method,auto_delay_enable,auto_motion_valid_L,auto_motion_valid_R,auto_ratio_L,auto_ratio_R,auto_pos_per_s_L,auto_pos_per_s_R,auto_neg_per_s_L,auto_neg_per_s_R,auto_best_delay_ms_L,auto_best_delay_ms_R,auto_window_s,auto_gait_freq_hz,pf_compute_ms,pf_compute_p95_ms,pf_overrun_count,pf_exception_count,pf_ess_L,pf_ess_R,pf_conf_L,pf_conf_R,pf_mode_prob_high_L,pf_mode_prob_high_R,tag
24.0952,-275.7201,-267.4419,0.0000,0.0000,13235,132.3500,0.0000,0.0000,angle_diff,13215,-275.7201,-267.4309,0.0000,0.0610,-0.000000,0.000000,-0.003986,0.003919,248.800446,241.590805,-0.010273,0.018361,248.810728,241.572721,248.800446,-0.000000,241.590805,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.1051,-275.7201,-267.4419,0.0000,0.0000,13236,132.3600,0.0000,0.0000,angle_diff,13216,-275.7201,-267.4364,0.0000,-0.1831,-0.000000,0.000000,-0.004118,0.002654,248.800446,241.590805,-0.010249,0.018353,248.810704,241.572799,248.800446,-0.000000,241.590805,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.1150,-275.7201,-267.4419,0.0000,0.0000,13237,132.3700,0.0000,0.0000,angle_diff,13217,-275.7201,-267.4364,0.0000,-0.2441,-0.000000,0.000000,-0.004214,0.002670,248.800446,241.590805,-0.010226,0.018301,248.810680,241.572867,248.800446,-0.000000,241.590805,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.1250,-275.7201,-267.4419,0.0000,0.0000,13238,132.3800,0.0000,0.0000,angle_diff,13218,-275.7201,-267.4419,0.0000,-0.0610,-0.000000,0.000000,-0.004277,0.003787,248.800446,241.590805,-0.010203,0.018219,248.810656,241.572932,248.800446,-0.000000,241.590805,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.1350,-275.7201,-267.4419,0.0000,0.0000,13239,132.3900,0.0000,0.0000,angle_diff,13219,-275.7201,-267.4419,0.0000,0.1831,-0.000000,0.000000,-0.004314,0.004981,248.800446,241.590805,-0.010178,0.018115,248.810630,241.572996,248.800446,-0.000000,241.590805,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.1450,-275.7201,-267.4529,0.0000,-0.5493,13240,132.4000,0.0000,-1.0986,angle_diff,13220,-275.7201,-267.4419,0.0000,0.1831,-0.000000,-0.000052,-0.004331,0.005415,248.800446,241.677085,-0.010145,0.019727,248.810595,241.573067,248.800446,-0.000000,241.643188,0.033897,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.1550,-275.7201,-267.4529,0.0000,-0.5493,13241,132.4100,0.0000,0.0000,angle_diff,13221,-275.7201,-267.4419,0.0000,0.1221,-0.000000,-0.000049,-0.004332,0.005124,248.800446,241.677085,-0.010095,0.025761,248.810544,241.573151,248.800446,-0.000000,241.643188,0.033897,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.1650,-275.7201,-267.4584,0.0000,-0.6104,13242,132.4200,0.0000,-0.5493,angle_diff,13222,-275.7201,-267.4419,0.0000,0.0000,-0.000000,-0.000050,-0.004322,0.004665,248.800446,241.690388,-0.010031,0.036133,248.810479,241.573250,248.800446,-0.000000,241.652725,0.037663,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.1750,-275.7201,-267.4584,0.0000,-0.1221,13243,132.4300,0.0000,0.0000,angle_diff,13223,-275.7201,-267.4419,0.0000,0.0000,-0.000000,-0.000010,-0.004306,0.004477,248.800446,241.622202,-0.009960,0.047616,248.810407,241.573354,248.800446,-0.000000,241.614670,0.007533,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.1850,-275.7201,-267.4639,0.0000,-0.0610,13244,132.4400,0.0000,-0.5493,angle_diff,13224,-275.7201,-267.4419,0.0000,0.0000,-0.000000,-0.000005,-0.004286,0.004613,248.800446,241.618467,-0.009891,0.056346,248.810337,241.573448,248.800446,-0.000000,241.614700,0.003766,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.1950,-275.7201,-267.4584,0.0000,0.2441,13245,132.4500,0.0000,0.5493,angle_diff,13225,-275.7201,-267.4419,0.0000,0.0000,-0.000000,0.000021,-0.004264,0.004943,248.800446,241.571117,-0.009835,0.060137,248.810281,241.573531,248.800446,-0.000000,241.586182,-0.015065,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.2050,-275.7201,-267.4584,0.0000,0.1831,13246,132.4600,0.0000,0.0000,angle_diff,13226,-275.7201,-267.4419,0.0000,0.0000,-0.000000,0.000017,-0.004242,0.005365,248.800446,241.579628,-0.009800,0.058635,248.810245,241.573613,248.800446,-0.000000,241.590927,-0.011299,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.2150,-275.7201,-267.4584,0.0000,0.3662,13247,132.4700,0.0000,0.0000,angle_diff,13227,-275.7201,-267.4419,0.0000,0.0000,-0.000000,0.000037,-0.004221,0.005805,248.800446,241.554124,-0.009784,0.052719,248.810229,241.573709,248.800446,-0.000000,241.576721,-0.022598,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.2250,-275.7201,-267.4584,0.0000,0.3662,13248,132.4800,0.0000,0.0000,angle_diff,13228,-275.7201,-267.4419,0.0000,0.0000,-0.000000,0.000040,-0.004202,0.006213,248.800446,241.554124,-0.009783,0.043575,248.810228,241.573824,248.800446,-0.000000,241.576721,-0.022598,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.2350,-275.7201,-267.4474,0.0000,0.9155,13249,132.4900,0.0000,1.0986,angle_diff,13229,-275.7201,-267.4419,0.0000,0.0000,-0.000000,0.000105,-0.004184,0.006561,248.800446,241.468088,-0.009788,0.030850,248.810233,241.573947,248.800446,-0.000000,241.524582,-0.056494,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.2450,-275.7201,-267.4364,0.0000,0.9155,13250,132.5000,0.0000,1.0986,angle_diff,13230,-275.7201,-267.4419,0.0000,0.0000,-0.000000,0.000109,-0.004168,0.006837,248.800446,241.458520,-0.009788,0.013213,248.810233,241.574056,248.800446,-0.000000,241.515015,-0.056494,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.2550,-275.7201,-267.4309,0.0000,0.6104,13251,132.5100,0.0000,0.5493,angle_diff,13231,-275.7201,-267.4419,0.0000,0.0000,-0.000000,0.000075,-0.004154,0.007041,248.800446,241.496181,-0.009776,-0.007493,248.810222,241.574126,248.800446,-0.000000,241.533844,-0.037663,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.2650,-275.7201,-267.4309,0.0000,0.1831,13252,132.5200,0.0000,0.0000,angle_diff,13232,-275.7201,-267.4419,0.0000,0.0000,-0.000000,0.000023,-0.004141,0.007182,248.800446,241.555718,-0.009751,-0.025970,248.810196,241.574147,248.800446,-0.000000,241.567017,-0.011299,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.2750,-275.7201,-267.4254,0.0000,0.1831,13253,132.5300,0.0000,0.5493,angle_diff,13233,-275.7201,-267.4419,0.0000,0.0000,-0.000000,0.000023,-0.004130,0.007273,248.800446,241.550896,-0.009717,-0.038478,248.810162,241.574132,248.800446,-0.000000,241.562195,-0.011299,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.2850,-275.7201,-267.4254,0.0000,-0.2441,13254,132.5400,0.0000,0.0000,angle_diff,13234,-275.7201,-267.4419,0.0000,0.0000,-0.000000,-0.000031,-0.004119,0.007324,248.800446,241.610494,-0.009681,-0.043962,248.810126,241.574102,248.800446,-0.000000,241.595428,0.015065,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.2950,-275.7201,-267.4254,0.0000,-0.2441,13255,132.5500,0.0000,0.0000,angle_diff,13235,-275.7201,-267.4419,0.0000,0.0000,-0.000000,-0.000031,-0.004109,0.007344,248.800446,241.610494,-0.009650,-0.042220,248.810096,241.574082,248.800446,-0.000000,241.595428,0.015065,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.3050,-275.7201,-267.4254,-0.1221,-0.1831,13256,132.5600,0.0000,0.0000,angle_diff,13236,-275.7201,-267.4419,0.0000,0.0000,0.000009,-0.000023,-0.004099,0.007341,248.817530,241.601997,-0.009285,-0.034977,248.810073,241.574089,248.809998,0.007533,241.590698,0.011299,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.3150,-275.7146,-267.4309,0.7324,-0.1831,13257,132.5700,0.5493,-0.5493,angle_diff,13237,-275.7201,-267.4419,0.0000,0.0000,-0.000052,-0.000023,-0.004090,0.007321,248.693208,241.606804,-0.010541,-0.025049,248.810055,241.574131,248.738403,-0.045195,241.595505,0.011299,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.3250,-275.7146,-267.4364,0.7324,-0.4272,13258,132.5800,0.0000,-0.5493,angle_diff,13238,-275.7201,-267.4419,0.0000,0.0000,-0.000052,-0.000054,-0.004081,0.007288,248.693208,241.645657,-0.017376,-0.013407,248.810029,241.574203,248.738403,-0.045195,241.619293,0.026364,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.3350,-275.7036,-267.4364,0.7935,0.0000,13259,132.5900,1.0986,0.0000,angle_diff,13239,-275.7201,-267.4419,0.0000,0.0000,-0.000056,0.000000,-0.004071,0.007246,248.675114,241.586044,-0.030082,-0.001148,248.809983,241.574297,248.724075,-0.048962,241.586044,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.3450,-275.6981,-267.4309,0.6104,0.6104,13260,132.6000,0.5493,0.5493,angle_diff,13240,-275.7201,-267.4529,0.0000,-0.5493,-0.000043,0.000084,-0.004058,0.007891,248.695934,241.496181,-0.045823,0.007103,248.809909,241.574396,248.733597,-0.037663,241.533844,-0.037663,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.3550,-275.6981,-267.4254,0.2441,0.7935,13261,132.6100,0.0000,0.5493,angle_diff,13241,-275.7201,-267.4529,0.0000,-0.5493,-0.000017,0.000143,-0.004038,0.010304,248.747142,241.465916,-0.060728,0.006718,248.809806,241.574481,248.762207,-0.015065,241.514877,-0.048962,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.3650,-275.6981,-267.4199,0.0000,0.7324,13262,132.6200,0.0000,0.5493,angle_diff,13242,-275.7201,-267.4584,0.0000,-0.6104,-0.000000,0.000185,-0.004012,0.014453,248.781296,241.469606,-0.070728,-0.002107,248.809683,241.574533,248.781296,-0.000000,241.514801,-0.045195,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.3750,-275.6981,-267.4144,-0.1221,0.2441,13263,132.6300,0.0000,0.5493,angle_diff,13243,-275.7201,-267.4584,0.0000,-0.1221,0.000008,0.000081,-0.003984,0.019046,248.798396,241.532832,-0.074030,-0.014813,248.809551,241.574549,248.790863,0.007533,241.547897,-0.015065,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.3850,-275.6981,-267.4144,-0.1221,-0.0610,13264,132.6400,0.0000,0.0000,angle_diff,13244,-275.7201,-267.4639,0.0000,-0.0610,0.000008,-0.000024,-0.003956,0.022538,248.798396,241.575391,-0.071396,-0.025517,248.809422,241.574538,248.790863,0.007533,241.571625,0.003766,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.3950,-275.6981,-267.4199,-0.1221,-0.3662,13265,132.6500,0.0000,-0.5493,angle_diff,13245,-275.7201,-267.4584,0.0000,0.2441,0.000008,-0.000154,-0.003934,0.024055,248.798396,241.622772,-0.064823,-0.030154,248.809306,241.574517,248.790863,0.007533,241.600174,0.022598,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.4050,-275.6981,-267.4199,-0.1221,-0.1831,13266,132.6600,0.0000,0.0000,angle_diff,13246,-275.7201,-267.4584,0.0000,0.1831,0.000008,-0.000075,-0.003920,0.023454,248.798396,241.597191,-0.056251,-0.028294,248.809206,241.574504,248.790863,0.007533,241.585892,0.011299,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.4150,-275.7036,-267.4199,-0.2441,-0.0610,13267,132.6700,-0.5493,0.0000,angle_diff,13247,-275.7201,-267.4584,0.0000,0.3662,0.000017,-0.000022,-0.003913,0.021088,248.820302,241.580182,-0.046645,-0.022845,248.809124,241.574507,248.805237,0.015065,241.576416,0.003766,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.4250,-275.7036,-267.4199,-0.3052,0.0000,13268,132.6800,0.0000,0.0000,angle_diff,13248,-275.7201,-267.4584,0.0000,0.3662,0.000021,0.000000,-0.003913,0.017430,248.828829,241.571671,-0.036096,-0.016902,248.809059,241.574522,248.809998,0.018831,241.571671,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.4350,-275.7091,-267.4199,-0.2441,0.0000,13269,132.6900,-0.5493,0.0000,angle_diff,13249,-275.7201,-267.4474,0.0000,0.9155,0.000017,0.000000,-0.003915,0.012340,248.825063,241.571671,-0.025081,-0.011802,248.809009,241.574543,248.809998,0.015065,241.571671,-0.000000,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.4450,-275.7091,-267.4199,-0.1221,-0.1831,13270,132.7000,0.0000,0.0000,angle_diff,13250,-275.7201,-267.4364,0.0000,0.9155,0.000008,-0.000017,-0.003915,0.005285,248.807978,241.597191,-0.014972,-0.007309,248.808970,241.574565,248.800446,0.007533,241.585892,0.011299,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.4550,-275.7091,-267.4254,0.1831,-0.0610,13271,132.7100,0.0000,-0.5493,angle_diff,13251,-275.7201,-267.4309,0.0000,0.6104,-0.000012,0.000003,-0.003911,-0.002997,248.765236,241.584943,-0.007873,-0.002788,248.808937,241.574585,248.776535,-0.011299,241.581177,0.003766,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.4650,-275.7091,-267.4254,0.1831,-0.0610,13272,132.7200,0.0000,0.0000,angle_diff,13252,-275.7201,-267.4309,0.0000,0.1831,-0.000012,0.000011,-0.003900,-0.010388,248.765236,241.584943,-0.005328,0.001408,248.808903,241.574604,248.776535,-0.011299,241.581177,0.003766,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.4750,-275.7091,-267.4254,0.3662,0.0610,13273,132.7300,0.0000,0.0000,angle_diff,13253,-275.7201,-267.4254,0.0000,0.1831,-0.000025,-0.000016,-0.003887,-0.015391,248.739625,241.567920,-0.007271,0.004468,248.808864,241.574622,248.762222,-0.022598,241.571686,-0.003766,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.4850,-275.7036,-267.4254,0.3662,0.4883,13274,132.7400,0.5493,0.0000,angle_diff,13254,-275.7201,-267.4254,0.0000,-0.2441,-0.000025,-0.000150,-0.003872,-0.017585,248.734833,241.508368,-0.013054,0.004674,248.808815,241.574640,248.757431,-0.022598,241.538498,-0.030130,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.4950,-275.7036,-267.4144,0.2441,0.2441,13275,132.7500,0.0000,1.0986,angle_diff,13255,-275.7201,-267.4254,0.0000,-0.2441,-0.000016,-0.000072,-0.003860,-0.016888,248.751903,241.532832,-0.021192,0.000791,248.808756,241.574653,248.766968,-0.015065,241.547897,-0.015065,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.5050,-275.7036,-267.4144,0.0610,0.2441,13276,132.7600,0.0000,0.0000,angle_diff,13256,-275.7201,-267.4254,-0.1221,-0.1831,-0.000004,-0.000060,-0.003714,-0.013991,248.777529,241.532832,-0.029077,-0.005613,248.808692,241.574661,248.781296,-0.003766,241.547897,-0.015065,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.5150,-275.7036,-267.4144,0.0000,-0.0610,13277,132.7700,0.0000,0.0000,angle_diff,13257,-275.7146,-267.4309,0.7324,-0.1831,-0.000000,0.000011,-0.004217,-0.010020,248.786087,241.575391,-0.034621,-0.011772,248.808628,241.574664,248.786087,-0.000000,241.571625,0.003766,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.5250,-275.6981,-267.4144,0.0000,-0.0610,13278,132.7800,0.5493,0.0000,angle_diff,13258,-275.7146,-267.4364,0.7324,-0.4272,-0.000000,0.000006,-0.006951,-0.005363,248.781296,241.575391,-0.037455,-0.015571,248.808567,241.574664,248.781296,-0.000000,241.571625,0.003766,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.5350,-275.6981,-267.4199,0.0000,-0.5493,13279,132.7900,0.0000,-0.5493,angle_diff,13259,-275.7036,-267.4364,0.7935,0.0000,-0.000000,0.000004,-0.012033,-0.000459,248.781296,241.648353,-0.038339,-0.015235,248.808509,241.574666,248.781296,-0.000000,241.614456,0.033897,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.5450,-275.6981,-267.4254,0.0000,-0.4272,13280,132.8000,0.0000,-0.5493,angle_diff,13260,-275.6981,-267.4309,0.6104,0.6104,-0.000000,-0.000021,-0.018329,0.002841,248.781296,241.636075,-0.037992,-0.009596,248.808451,241.574675,248.781296,-0.000000,241.609711,0.026364,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.5550,-275.6981,-267.4309,0.0000,-0.1831,13281,132.8100,0.0000,-0.5493,angle_diff,13261,-275.6981,-267.4254,0.2441,0.7935,-0.000000,-0.000009,-0.024291,0.002687,248.781296,241.606804,-0.036875,-0.000629,248.808390,241.574692,248.781296,-0.000000,241.595505,0.011299,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
24.5650,-275.6981,-267.4309,0.0000,0.0610,13282,132.8200,0.0000,0.0000,angle_diff,13262,-275.6981,-267.4199,0.0000,0.7324,-0.000000,-0.000001,-0.028291,-0.000843,248.781296,241.572741,-0.035346,0.007645,248.808325,241.574715,248.781296,-0.000000,241.576508,-0.003766,0.4000,200.000,200.000,grid,0,0,0,0.604588,0.568875,0.000003,0.000019,-0.000002,-0.000015,200.000,200.000,8.000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,RLAPPLY
